"","chr","start","end","meth.diff","strand","pvalue","qvalue","intron-start","intron-end","gene-start","gene-end","geneID","mRNA-start","mRNA-end","Genbank","Uniprot-ID","Uniprot-Accession","evalue","Product"
"204","NC_035782.1",46793651,46793651,58.9169000933707,"+",8.29506275346447e-11,2.01160435254894e-09,46792993,46796369,46766920,46818900,"111126576",46766920,46788486,"XM_022471318.1","Q14CM0","FRPD4_HUMAN",4e-86,"uncharacterized LOC111126576"
"205","NC_035782.1",46793651,46793651,58.9169000933707,"+",8.29506275346447e-11,2.01160435254894e-09,46792993,46796369,46766920,46818900,"111126576",46766920,46818900,"XM_022471316.1","Q14CM0","FRPD4_HUMAN",6e-130,"uncharacterized LOC111126576"
"206","NC_035782.1",46793651,46793651,58.9169000933707,"+",8.29506275346447e-11,2.01160435254894e-09,46792993,46796369,46766920,46818900,"111126576",46766920,46796503,"XM_022471317.1","Q14CM0","FRPD4_HUMAN",3e-130,"uncharacterized LOC111126576"
"207","NC_035782.1",48662583,48662583,60.8333333333333,"+",2.23895348009552e-34,9.68106426996011e-32,48662564,48665979,48655388,48690131,"111126788",48655388,48690130,"XM_022471650.1","O08550","KMT2B_MOUSE",3.6,"uncharacterized LOC111126788"
"208","NC_035782.1",48662583,48662583,60.8333333333333,"+",2.23895348009552e-34,9.68106426996011e-32,48662564,48665979,48655388,48690131,"111126788",48661269,48690122,"XM_022471651.1","O08550","KMT2B_MOUSE",3e-113,"uncharacterized LOC111126788"
"209","NC_035782.1",48662583,48662583,60.8333333333333,"+",2.23895348009552e-34,9.68106426996011e-32,48662564,48665979,48655388,48690131,"111126788",48661269,48690122,"XM_022471651.1","O08550","KMT2B_MOUSE",2e-81,"uncharacterized LOC111126788"
"210","NC_035782.1",48662583,48662583,60.8333333333333,"+",2.23895348009552e-34,9.68106426996011e-32,48662564,48665979,48655388,48690131,"111126788",48655388,48690131,"XM_022471648.1","O08550","KMT2B_MOUSE",3e-79,"uncharacterized LOC111126788"
"211","NC_035782.1",48662583,48662583,60.8333333333333,"+",2.23895348009552e-34,9.68106426996011e-32,48662564,48665979,48655388,48690131,"111126788",48655388,48690130,"XM_022471650.1","O08550","KMT2B_MOUSE",5e-82,"uncharacterized LOC111126788"
"212","NC_035782.1",48662583,48662583,60.8333333333333,"+",2.23895348009552e-34,9.68106426996011e-32,48662564,48665979,48655388,48690131,"111126788",48655388,48690130,"XM_022471650.1","O08550","KMT2B_MOUSE",4e-113,"uncharacterized LOC111126788"
"213","NC_035782.1",48662583,48662583,60.8333333333333,"+",2.23895348009552e-34,9.68106426996011e-32,48662564,48665979,48655388,48690131,"111126788",48655388,48690131,"XM_022471648.1","O08550","KMT2B_MOUSE",1e-13,"uncharacterized LOC111126788"
"214","NC_035782.1",48662583,48662583,60.8333333333333,"+",2.23895348009552e-34,9.68106426996011e-32,48662564,48665979,48655388,48690131,"111126788",48655388,48690131,"XM_022471648.1","O08550","KMT2B_MOUSE",4e-113,"uncharacterized LOC111126788"
"215","NC_035782.1",48662583,48662583,60.8333333333333,"+",2.23895348009552e-34,9.68106426996011e-32,48662564,48665979,48655388,48690131,"111126788",48665980,48690122,"XM_022471652.1","O08550","KMT2B_MOUSE",3e-78,"uncharacterized LOC111126788"
"216","NC_035782.1",48662583,48662583,60.8333333333333,"+",2.23895348009552e-34,9.68106426996011e-32,48662564,48665979,48655388,48690131,"111126788",48655388,48690131,"XM_022471648.1","O08550","KMT2B_MOUSE",4,"uncharacterized LOC111126788"
"217","NC_035782.1",48662583,48662583,60.8333333333333,"+",2.23895348009552e-34,9.68106426996011e-32,48662564,48665979,48655388,48690131,"111126788",48655388,48690130,"XM_022471650.1","O08550","KMT2B_MOUSE",2e-13,"uncharacterized LOC111126788"
"218","NC_035782.1",48662583,48662583,60.8333333333333,"+",2.23895348009552e-34,9.68106426996011e-32,48662564,48665979,48655388,48690131,"111126788",48655388,48690130,"XM_022471650.1","O08550","KMT2B_MOUSE",1e-78,"uncharacterized LOC111126788"
"219","NC_035782.1",48662583,48662583,60.8333333333333,"+",2.23895348009552e-34,9.68106426996011e-32,48662564,48665979,48655388,48690131,"111126788",48661269,48690122,"XM_022471651.1","O08550","KMT2B_MOUSE",3e-78,"uncharacterized LOC111126788"
"220","NC_035782.1",48662583,48662583,60.8333333333333,"+",2.23895348009552e-34,9.68106426996011e-32,48662564,48665979,48655388,48690131,"111126788",48665980,48690122,"XM_022471652.1","O08550","KMT2B_MOUSE",3e-113,"uncharacterized LOC111126788"
"221","NC_035782.1",48662583,48662583,60.8333333333333,"+",2.23895348009552e-34,9.68106426996011e-32,48662564,48665979,48655388,48690131,"111126788",48655388,48690131,"XM_022471648.1","O08550","KMT2B_MOUSE",3e-82,"uncharacterized LOC111126788"
"222","NC_035782.1",48662583,48662583,60.8333333333333,"+",2.23895348009552e-34,9.68106426996011e-32,48662564,48665979,48655388,48690131,"111126788",48665980,48690122,"XM_022471652.1","O08550","KMT2B_MOUSE",2e-81,"uncharacterized LOC111126788"
"229","NC_035782.1",53693368,53693368,61.3897051853256,"+",1.35843971280143e-30,4.02037571543722e-28,53692394,53693699,53690611,53716544,"111123982",53690611,53710299,"XM_022466775.1","O15439","MRP4_HUMAN",0,"multidrug resistance-associated protein 4-like"
"230","NC_035782.1",53693368,53693368,61.3897051853256,"+",1.35843971280143e-30,4.02037571543722e-28,53692394,53693699,53690611,53716544,"111123982",53690691,53716544,"XM_022466774.1","O15439","MRP4_HUMAN",0,"multidrug resistance-associated protein 4-like"
"231","NC_035782.1",61203971,61203971,51.4949845679012,"+",2.55039283458132e-14,1.05785293227173e-12,61203444,61205607,61195838,61209507,"111124916",61195838,61209507,"XM_022468219.1","Q8NHP6","MSPD2_HUMAN",8e-86,"motile sperm domain-containing protein 2-like"
"232","NC_035782.1",63438237,63438237,68.0871828236825,"+",4.00900406529382e-36,2.01249103430538e-33,63437799,63438946,63429546,63446314,"111125883",63429546,63446314,"XM_022470096.1","Q9JLG8","CAN15_MOUSE",4e-72,"calpain-15-like"
"233","NC_035783.1",4336101,4336101,63.7449079926956,"+",2.09542331969692e-26,3.8753744304438e-24,4334085,4337128,4306273,4347457,"111130622",4306273,4347457,"XM_022477788.1","Q8CG46","SMC5_MOUSE",0,"structural maintenance of chromosomes protein 5-like"
"236","NC_035783.1",16217947,16217947,53.2319294105576,"+",1.04308181719884e-27,2.26294699147945e-25,16217719,16218952,16217005,16220473,"111130554",16217005,16220473,"XM_022477703.1","O77049","JTB_BRUMA",4e-07,"protein JTB-like"
"237","NC_035783.1",17850325,17850325,54.9563172043011,"+",5.05884087487448e-15,2.31498946047055e-13,17842000,17852474,17801179,17855480,"111130545",17809746,17855480,"XM_022477696.1","Q60954","MEIS1_MOUSE",7e-126,"homeobox protein Meis1-like"
"238","NC_035783.1",17850325,17850325,54.9563172043011,"+",5.05884087487448e-15,2.31498946047055e-13,17842000,17852474,17801179,17855480,"111130545",17805390,17855480,"XM_022477697.1","Q60954","MEIS1_MOUSE",2e-125,"homeobox protein Meis1-like"
"239","NC_035783.1",17850325,17850325,54.9563172043011,"+",5.05884087487448e-15,2.31498946047055e-13,17842000,17852474,17801179,17855480,"111130545",17801179,17855480,"XM_022477695.1","Q60954","MEIS1_MOUSE",1e-125,"homeobox protein Meis1-like"
"240","NC_035783.1",19545474,19545474,50.4852624011503,"+",8.18739320852375e-17,4.75593955676891e-15,19545462,19545678,19541126,19546290,"111129934",19541126,19546290,"XM_022476486.1","Q5ZME2","MDHC_CHICK",4e-158,"malate dehydrogenase"
"241","NC_035783.1",20710046,20710046,61.1653272101033,"+",7.42699759179713e-21,7.19597914557114e-19,20709028,20712131,20697421,20716772,"111129912",20697421,20715530,"XM_022476448.1","P14925","AMD_RAT",1e-67,"peptidyl-glycine alpha-amidating monooxygenase-like"
"242","NC_035783.1",20710046,20710046,61.1653272101033,"+",7.42699759179713e-21,7.19597914557114e-19,20709028,20712131,20697421,20716772,"111129912",20697421,20715530,"XM_022476448.1","P14925","AMD_RAT",2e-73,"peptidyl-glycine alpha-amidating monooxygenase-like"
"243","NC_035783.1",20710046,20710046,61.1653272101033,"+",7.42699759179713e-21,7.19597914557114e-19,20709028,20712131,20697421,20716772,"111129912",20697421,20716772,"XM_022476449.1","P14925","AMD_RAT",3e-73,"peptidyl-glycine alpha-amidating monooxygenase-like"
"244","NC_035783.1",20710046,20710046,61.1653272101033,"+",7.42699759179713e-21,7.19597914557114e-19,20709028,20712131,20697421,20716772,"111129912",20697421,20715525,"XM_022476450.1","P08478","AMDA_XENLA",2e-69,"peptidyl-glycine alpha-amidating monooxygenase-like"
"245","NC_035783.1",20710046,20710046,61.1653272101033,"+",7.42699759179713e-21,7.19597914557114e-19,20709028,20712131,20697421,20716772,"111129912",20697421,20715525,"XM_022476450.1","P08478","AMDA_XENLA",4e-71,"peptidyl-glycine alpha-amidating monooxygenase-like"
"246","NC_035783.1",20710046,20710046,61.1653272101033,"+",7.42699759179713e-21,7.19597914557114e-19,20709028,20712131,20697421,20716772,"111129912",20697421,20716772,"XM_022476449.1","P14925","AMD_RAT",1e-67,"peptidyl-glycine alpha-amidating monooxygenase-like"
"247","NC_035783.1",20710046,20710046,61.1653272101033,"+",7.42699759179713e-21,7.19597914557114e-19,20709028,20712131,20697421,20716772,"111129912",20697421,20715530,"XM_022476451.1","P08478","AMDA_XENLA",2e-152,"peptidyl-glycine alpha-amidating monooxygenase-like"
"248","NC_035783.1",20710064,20710064,61.7194570135747,"+",7.66729460929741e-28,1.67947008777034e-25,20709028,20712131,20697421,20716772,"111129912",20697421,20715530,"XM_022476448.1","P14925","AMD_RAT",1e-67,"peptidyl-glycine alpha-amidating monooxygenase-like"
"249","NC_035783.1",20710064,20710064,61.7194570135747,"+",7.66729460929741e-28,1.67947008777034e-25,20709028,20712131,20697421,20716772,"111129912",20697421,20715525,"XM_022476450.1","P08478","AMDA_XENLA",2e-69,"peptidyl-glycine alpha-amidating monooxygenase-like"
"250","NC_035783.1",20710064,20710064,61.7194570135747,"+",7.66729460929741e-28,1.67947008777034e-25,20709028,20712131,20697421,20716772,"111129912",20697421,20716772,"XM_022476449.1","P14925","AMD_RAT",1e-67,"peptidyl-glycine alpha-amidating monooxygenase-like"
"251","NC_035783.1",20710064,20710064,61.7194570135747,"+",7.66729460929741e-28,1.67947008777034e-25,20709028,20712131,20697421,20716772,"111129912",20697421,20715525,"XM_022476450.1","P08478","AMDA_XENLA",4e-71,"peptidyl-glycine alpha-amidating monooxygenase-like"
"252","NC_035783.1",20710064,20710064,61.7194570135747,"+",7.66729460929741e-28,1.67947008777034e-25,20709028,20712131,20697421,20716772,"111129912",20697421,20715530,"XM_022476451.1","P08478","AMDA_XENLA",2e-152,"peptidyl-glycine alpha-amidating monooxygenase-like"
"253","NC_035783.1",20710064,20710064,61.7194570135747,"+",7.66729460929741e-28,1.67947008777034e-25,20709028,20712131,20697421,20716772,"111129912",20697421,20715530,"XM_022476448.1","P14925","AMD_RAT",2e-73,"peptidyl-glycine alpha-amidating monooxygenase-like"
"254","NC_035783.1",20710064,20710064,61.7194570135747,"+",7.66729460929741e-28,1.67947008777034e-25,20709028,20712131,20697421,20716772,"111129912",20697421,20716772,"XM_022476449.1","P14925","AMD_RAT",3e-73,"peptidyl-glycine alpha-amidating monooxygenase-like"
"255","NC_035783.1",20710092,20710092,83.9833315525163,"+",1.1490087093927e-31,3.82732506211385e-29,20709028,20712131,20697421,20716772,"111129912",20697421,20715525,"XM_022476450.1","P08478","AMDA_XENLA",4e-71,"peptidyl-glycine alpha-amidating monooxygenase-like"
"256","NC_035783.1",20710092,20710092,83.9833315525163,"+",1.1490087093927e-31,3.82732506211385e-29,20709028,20712131,20697421,20716772,"111129912",20697421,20715530,"XM_022476448.1","P14925","AMD_RAT",1e-67,"peptidyl-glycine alpha-amidating monooxygenase-like"
"257","NC_035783.1",20710092,20710092,83.9833315525163,"+",1.1490087093927e-31,3.82732506211385e-29,20709028,20712131,20697421,20716772,"111129912",20697421,20716772,"XM_022476449.1","P14925","AMD_RAT",1e-67,"peptidyl-glycine alpha-amidating monooxygenase-like"
"258","NC_035783.1",20710092,20710092,83.9833315525163,"+",1.1490087093927e-31,3.82732506211385e-29,20709028,20712131,20697421,20716772,"111129912",20697421,20716772,"XM_022476449.1","P14925","AMD_RAT",3e-73,"peptidyl-glycine alpha-amidating monooxygenase-like"
"259","NC_035783.1",20710092,20710092,83.9833315525163,"+",1.1490087093927e-31,3.82732506211385e-29,20709028,20712131,20697421,20716772,"111129912",20697421,20715530,"XM_022476451.1","P08478","AMDA_XENLA",2e-152,"peptidyl-glycine alpha-amidating monooxygenase-like"
"260","NC_035783.1",20710092,20710092,83.9833315525163,"+",1.1490087093927e-31,3.82732506211385e-29,20709028,20712131,20697421,20716772,"111129912",20697421,20715525,"XM_022476450.1","P08478","AMDA_XENLA",2e-69,"peptidyl-glycine alpha-amidating monooxygenase-like"
"261","NC_035783.1",20710092,20710092,83.9833315525163,"+",1.1490087093927e-31,3.82732506211385e-29,20709028,20712131,20697421,20716772,"111129912",20697421,20715530,"XM_022476448.1","P14925","AMD_RAT",2e-73,"peptidyl-glycine alpha-amidating monooxygenase-like"
"262","NC_035783.1",20844035,20844035,70.4526315789474,"+",6.67352436250411e-26,1.17417509843063e-23,20843816,20844078,20840174,20848192,"111130067",20840174,20848192,"XM_022476749.1","P15330","DORS_DROME",4e-98,"putative transcription factor p65 homolog"
"263","NC_035783.1",21076507,21076507,50.4994722072037,"+",1.3173168677658e-47,1.81578959993442e-44,21076503,21077492,21064639,21080243,"111128212",21064639,21080243,"XM_022473713.1","Q562E7","WDR81_HUMAN",5e-149,"WD repeat-containing protein 81-like"
"264","NC_035783.1",21076507,21076507,50.4994722072037,"+",1.3173168677658e-47,1.81578959993442e-44,21076503,21077492,21064639,21080243,"111128212",21064639,21080243,"XM_022473713.1","Q562E7","WDR81_HUMAN",1e-108,"WD repeat-containing protein 81-like"
"266","NC_035783.1",23130126,23130126,53.9158950617284,"+",2.29193775899788e-23,3.04157700812679e-21,23124979,23130969,23124581,23134715,"111131769",23124581,23134715,"XM_022479473.1","Q75VW3","DNAJ_HYDTT",2e-13,"dnaJ-like protein MG002 homolog"
"267","NC_035783.1",23130126,23130126,53.9158950617284,"+",2.29193775899788e-23,3.04157700812679e-21,23124979,23130969,23124581,23134715,"111131769",23124664,23134715,"XM_022479471.1","Q75VW3","DNAJ_HYDTT",2e-13,"dnaJ-like protein MG002 homolog"
"268","NC_035783.1",23130126,23130126,53.9158950617284,"+",2.29193775899788e-23,3.04157700812679e-21,23124979,23130969,23124581,23134715,"111131769",23124664,23134674,"XM_022479472.1","Q75VW3","DNAJ_HYDTT",1e-13,"dnaJ-like protein MG002 homolog"
"269","NC_035783.1",23130126,23130126,53.9158950617284,"+",2.29193775899788e-23,3.04157700812679e-21,23124979,23130969,23124581,23134715,"111131769",23124664,23133050,"XM_022479474.1","B7KEJ8","DNAJ_CYAP7",1e-08,"dnaJ-like protein MG002 homolog"
"272","NC_035783.1",29749415,29749415,57.6054041462847,"+",7.89733540227734e-16,4.02350296172505e-14,29748541,29749849,29743531,29751155,"111131400",29743531,29751155,"XM_022478901.1","Q7TQC7","GPTC2_MOUSE",2e-15,"G patch domain-containing protein 2-like"
"273","NC_035783.1",30386526,30386526,52.3529411764706,"+",1.38465536881228e-11,3.8244019420092e-10,30385894,30390263,30384605,30399684,"111130072",30384605,30399684,"XM_022476759.1","Q9JI70","MKKS_MOUSE",1e-58,"McKusick-Kaufman/Bardet-Biedl syndromes putative chaperonin-like"
"275","NC_035783.1",36262748,36262748,57.3809523809524,"+",1.31386909689672e-17,8.49436983262407e-16,36261736,36262822,36240650,36287176,"111130701",36240650,36287176,"XM_022477901.1","Q8VBX6","MPDZ_MOUSE",4e-08,"uncharacterized LOC111130701"
"276","NC_035783.1",36262748,36262748,57.3809523809524,"+",1.31386909689672e-17,8.49436983262407e-16,36261736,36262822,36240650,36287176,"111130701",36240650,36287176,"XM_022477901.1","Q8VBX6","MPDZ_MOUSE",0.002,"uncharacterized LOC111130701"
"277","NC_035783.1",36262748,36262748,57.3809523809524,"+",1.31386909689672e-17,8.49436983262407e-16,36261736,36262822,36240650,36287176,"111130701",36240650,36287176,"XM_022477901.1","Q8VBX6","MPDZ_MOUSE",9e-07,"uncharacterized LOC111130701"
"278","NC_035783.1",36262748,36262748,57.3809523809524,"+",1.31386909689672e-17,8.49436983262407e-16,36261736,36262822,36240650,36287176,"111130701",36240650,36287176,"XM_022477901.1","Q8VBX6","MPDZ_MOUSE",2.8,"uncharacterized LOC111130701"
"279","NC_035783.1",36262748,36262748,57.3809523809524,"+",1.31386909689672e-17,8.49436983262407e-16,36261736,36262822,36240650,36287176,"111130701",36240650,36287176,"XM_022477901.1","Q8VBX6","MPDZ_MOUSE",1e-09,"uncharacterized LOC111130701"
"280","NC_035783.1",36262748,36262748,57.3809523809524,"+",1.31386909689672e-17,8.49436983262407e-16,36261736,36262822,36240650,36287176,"111130701",36240650,36287176,"XM_022477901.1","Q8VBX6","MPDZ_MOUSE",2.1,"uncharacterized LOC111130701"
"281","NC_035783.1",36262748,36262748,57.3809523809524,"+",1.31386909689672e-17,8.49436983262407e-16,36261736,36262822,36240650,36287176,"111130701",36240650,36287176,"XM_022477901.1","Q8VBX6","MPDZ_MOUSE",4e-20,"uncharacterized LOC111130701"
"282","NC_035783.1",36262748,36262748,57.3809523809524,"+",1.31386909689672e-17,8.49436983262407e-16,36261736,36262822,36240650,36287176,"111130701",36240650,36287176,"XM_022477901.1","Q8VBX6","MPDZ_MOUSE",1e-07,"uncharacterized LOC111130701"
"283","NC_035783.1",36262748,36262748,57.3809523809524,"+",1.31386909689672e-17,8.49436983262407e-16,36261736,36262822,36240650,36287176,"111130701",36240650,36287176,"XM_022477901.1","Q8VBX6","MPDZ_MOUSE",0.015,"uncharacterized LOC111130701"
"284","NC_035783.1",36262748,36262748,57.3809523809524,"+",1.31386909689672e-17,8.49436983262407e-16,36261736,36262822,36240650,36287176,"111130701",36240650,36287176,"XM_022477901.1","Q8VBX6","MPDZ_MOUSE",6.1,"uncharacterized LOC111130701"
"285","NC_035783.1",36262748,36262748,57.3809523809524,"+",1.31386909689672e-17,8.49436983262407e-16,36261736,36262822,36240650,36287176,"111130701",36240650,36287176,"XM_022477901.1","Q8VBX6","MPDZ_MOUSE",7e-06,"uncharacterized LOC111130701"
"286","NC_035783.1",36262748,36262748,57.3809523809524,"+",1.31386909689672e-17,8.49436983262407e-16,36261736,36262822,36240650,36287176,"111130701",36240650,36287176,"XM_022477901.1","Q8VBX6","MPDZ_MOUSE",3.8,"uncharacterized LOC111130701"
"287","NC_035783.1",36262748,36262748,57.3809523809524,"+",1.31386909689672e-17,8.49436983262407e-16,36261736,36262822,36240650,36287176,"111130701",36240650,36287176,"XM_022477901.1","Q8VBX6","MPDZ_MOUSE",0.009,"uncharacterized LOC111130701"
"288","NC_035783.1",36262748,36262748,57.3809523809524,"+",1.31386909689672e-17,8.49436983262407e-16,36261736,36262822,36240650,36287176,"111130701",36240650,36287176,"XM_022477901.1","Q8VBX6","MPDZ_MOUSE",2e-06,"uncharacterized LOC111130701"
"289","NC_035783.1",36262748,36262748,57.3809523809524,"+",1.31386909689672e-17,8.49436983262407e-16,36261736,36262822,36240650,36287176,"111130701",36240650,36287176,"XM_022477901.1","Q8VBX6","MPDZ_MOUSE",4e-07,"uncharacterized LOC111130701"
"290","NC_035783.1",36262748,36262748,57.3809523809524,"+",1.31386909689672e-17,8.49436983262407e-16,36261736,36262822,36240650,36287176,"111130701",36240650,36287176,"XM_022477901.1","Q8VBX6","MPDZ_MOUSE",2e-07,"uncharacterized LOC111130701"
"291","NC_035783.1",36262748,36262748,57.3809523809524,"+",1.31386909689672e-17,8.49436983262407e-16,36261736,36262822,36240650,36287176,"111130701",36240650,36287176,"XM_022477901.1","Q8VBX6","MPDZ_MOUSE",0.038,"uncharacterized LOC111130701"
"292","NC_035783.1",36262748,36262748,57.3809523809524,"+",1.31386909689672e-17,8.49436983262407e-16,36261736,36262822,36240650,36287176,"111130701",36240650,36287176,"XM_022477901.1","Q8VBX6","MPDZ_MOUSE",5.3,"uncharacterized LOC111130701"
"293","NC_035783.1",36262748,36262748,57.3809523809524,"+",1.31386909689672e-17,8.49436983262407e-16,36261736,36262822,36240650,36287176,"111130701",36240650,36287176,"XM_022477901.1","Q8VBX6","MPDZ_MOUSE",0.034,"uncharacterized LOC111130701"
"294","NC_035783.1",36262748,36262748,57.3809523809524,"+",1.31386909689672e-17,8.49436983262407e-16,36261736,36262822,36240650,36287176,"111130701",36240650,36287176,"XM_022477901.1","Q8VBX6","MPDZ_MOUSE",2e-09,"uncharacterized LOC111130701"
"295","NC_035783.1",36262748,36262748,57.3809523809524,"+",1.31386909689672e-17,8.49436983262407e-16,36261736,36262822,36240650,36287176,"111130701",36240650,36287176,"XM_022477901.1","Q8VBX6","MPDZ_MOUSE",0.98,"uncharacterized LOC111130701"
"296","NC_035783.1",36262748,36262748,57.3809523809524,"+",1.31386909689672e-17,8.49436983262407e-16,36261736,36262822,36240650,36287176,"111130701",36240650,36287176,"XM_022477901.1","Q8VBX6","MPDZ_MOUSE",0.13,"uncharacterized LOC111130701"
"297","NC_035783.1",36262748,36262748,57.3809523809524,"+",1.31386909689672e-17,8.49436983262407e-16,36261736,36262822,36240650,36287176,"111130701",36240650,36287176,"XM_022477901.1","Q8VBX6","MPDZ_MOUSE",1.3,"uncharacterized LOC111130701"
"298","NC_035783.1",36262748,36262748,57.3809523809524,"+",1.31386909689672e-17,8.49436983262407e-16,36261736,36262822,36240650,36287176,"111130701",36240650,36287176,"XM_022477901.1","Q8VBX6","MPDZ_MOUSE",4e-10,"uncharacterized LOC111130701"
"299","NC_035783.1",36262748,36262748,57.3809523809524,"+",1.31386909689672e-17,8.49436983262407e-16,36261736,36262822,36240650,36287176,"111130701",36240650,36287176,"XM_022477901.1","Q8VBX6","MPDZ_MOUSE",2e-10,"uncharacterized LOC111130701"
"300","NC_035783.1",36262748,36262748,57.3809523809524,"+",1.31386909689672e-17,8.49436983262407e-16,36261736,36262822,36240650,36287176,"111130701",36240650,36287176,"XM_022477901.1","Q8VBX6","MPDZ_MOUSE",1.6,"uncharacterized LOC111130701"
"301","NC_035783.1",36262748,36262748,57.3809523809524,"+",1.31386909689672e-17,8.49436983262407e-16,36261736,36262822,36240650,36287176,"111130701",36240650,36287176,"XM_022477901.1","Q8VBX6","MPDZ_MOUSE",0.29,"uncharacterized LOC111130701"
"302","NC_035783.1",36262748,36262748,57.3809523809524,"+",1.31386909689672e-17,8.49436983262407e-16,36261736,36262822,36240650,36287176,"111130701",36240650,36287176,"XM_022477901.1","Q8VBX6","MPDZ_MOUSE",0.39,"uncharacterized LOC111130701"
"303","NC_035783.1",36262748,36262748,57.3809523809524,"+",1.31386909689672e-17,8.49436983262407e-16,36261736,36262822,36240650,36287176,"111130701",36240650,36287176,"XM_022477901.1","Q8VBX6","MPDZ_MOUSE",0.001,"uncharacterized LOC111130701"
"304","NC_035783.1",36262748,36262748,57.3809523809524,"+",1.31386909689672e-17,8.49436983262407e-16,36261736,36262822,36240650,36287176,"111130701",36240650,36287176,"XM_022477901.1","Q8VBX6","MPDZ_MOUSE",9e-11,"uncharacterized LOC111130701"
"305","NC_035783.1",36262748,36262748,57.3809523809524,"+",1.31386909689672e-17,8.49436983262407e-16,36261736,36262822,36240650,36287176,"111130701",36240650,36287176,"XM_022477901.1","Q8VBX6","MPDZ_MOUSE",5.4,"uncharacterized LOC111130701"
"306","NC_035783.1",36262748,36262748,57.3809523809524,"+",1.31386909689672e-17,8.49436983262407e-16,36261736,36262822,36240650,36287176,"111130701",36240650,36287176,"XM_022477901.1","Q8VBX6","MPDZ_MOUSE",0.38,"uncharacterized LOC111130701"
"308","NC_035783.1",46125339,46125339,51.7758631376681,"+",4.32890841528329e-29,1.08002110958293e-26,46124927,46126966,45940856,46144490,"111127729",45940856,46144457,"XM_022472962.1","Q9YHY6","CND1_XENLA",0,"condensin complex subunit 1-like"
"309","NC_035783.1",46125339,46125339,51.7758631376681,"+",4.32890841528329e-29,1.08002110958293e-26,46124927,46126966,45940856,46144490,"111127729",45940856,46144490,"XM_022472961.1","Q9YHY6","CND1_XENLA",0,"condensin complex subunit 1-like"
"310","NC_035783.1",46125339,46125339,51.7758631376681,"+",4.32890841528329e-29,1.08002110958293e-26,46124927,46126966,45940856,46144490,"111127729",45940856,46144490,"XM_022472963.1","Q9YHY6","CND1_XENLA",0,"condensin complex subunit 1-like"
"311","NC_035783.1",47273230,47273230,56.7901322236582,"+",5.17200654480188e-61,2.15061000427039e-57,47263911,47279727,47263571,47299833,"111130887",47263571,47299833,"XM_022478155.1","Q8T3B9","SEM2_CAEEL",8,"uncharacterized LOC111130887"
"334","NC_035783.1",57926773,57926773,65.9069325735992,"+",2.18565558787661e-24,3.22471966713485e-22,57926423,57927007,57906897,57934776,"111128972",57906897,57934776,"XM_022474953.1","Q9BY12","SCAPE_HUMAN",2e-150,"S phase cyclin A-associated protein in the endoplasmic reticulum-like"
"335","NC_035783.1",57926773,57926773,65.9069325735992,"+",2.18565558787661e-24,3.22471966713485e-22,57926423,57927007,57906897,57934776,"111128972",57906897,57934776,"XM_022474953.1","Q9BY12","SCAPE_HUMAN",1e-10,"S phase cyclin A-associated protein in the endoplasmic reticulum-like"
"336","NC_035783.1",57926773,57926773,65.9069325735992,"+",2.18565558787661e-24,3.22471966713485e-22,57926423,57927007,57906897,57934776,"111128972",57906897,57934776,"XM_022474953.1","Q9BY12","SCAPE_HUMAN",2e-40,"S phase cyclin A-associated protein in the endoplasmic reticulum-like"
"337","NC_035783.1",57931741,57931741,50.830889540567,"+",4.75707646943025e-13,1.64588119596346e-11,57931499,57931841,57906897,57934776,"111128972",57906897,57934776,"XM_022474953.1","Q9BY12","SCAPE_HUMAN",2e-150,"S phase cyclin A-associated protein in the endoplasmic reticulum-like"
"338","NC_035783.1",57931741,57931741,50.830889540567,"+",4.75707646943025e-13,1.64588119596346e-11,57931499,57931841,57906897,57934776,"111128972",57906897,57934776,"XM_022474953.1","Q9BY12","SCAPE_HUMAN",2e-40,"S phase cyclin A-associated protein in the endoplasmic reticulum-like"
"339","NC_035783.1",57931741,57931741,50.830889540567,"+",4.75707646943025e-13,1.64588119596346e-11,57931499,57931841,57906897,57934776,"111128972",57906897,57934776,"XM_022474953.1","Q9BY12","SCAPE_HUMAN",1e-10,"S phase cyclin A-associated protein in the endoplasmic reticulum-like"
"360","NC_035784.1",3040123,3040123,50.1308933790825,"+",1.89459273127565e-24,2.81526328777828e-22,3039327,3042931,3032735,3044262,"111132180",3032735,3044262,"XM_022479951.1","Q5XLR4","BORE1_DANRE",1e-04,"borealin-like"
"361","NC_035784.1",3631156,3631156,50.0674763832659,"+",2.51411925232572e-17,1.56499158699726e-15,3630577,3632230,3628344,3666492,"111134275",3628344,3666492,"XM_022483175.1","E9PVA8","GCN1_MOUSE",0,"eIF-2-alpha kinase activator GCN1-like"
"363","NC_035784.1",7656221,7656221,54.654295532646,"+",9.32057002554508e-41,6.94147098973169e-38,7656204,7656288,7621973,7657566,"111136911",7621973,7657566,"XM_022488079.1","Q8N653","LZTR1_HUMAN",0,"uncharacterized LOC111136911"
"370","NC_035784.1",14145240,14145240,54.649947753396,"+",4.1025449654353e-10,8.76173258877228e-09,14134753,14148379,14132625,14151327,"111137332",14148380,14151327,"XM_022488767.1","Q7T3C6","CPSF5_DANRE",2e-124,"cleavage and polyadenylation specificity factor subunit 5-like"
