solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_746	sp|B3EWZ6|MLRP2_ACRMI	46.24	186	86	5	127	654	2091	2272	5e-35	 147
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_746	sp|B3EWZ6|MLRP2_ACRMI	49.11	169	78	5	127	624	534	697	2e-34	 145
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_746	sp|B3EWZ6|MLRP2_ACRMI	50.33	153	71	3	175	624	1072	1222	2e-34	 145
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_746	sp|B3EWZ6|MLRP2_ACRMI	41.71	175	87	4	127	618	2605	2775	5e-34	 144
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_746	sp|B3EWZ6|MLRP2_ACRMI	43.29	164	87	3	127	615	1561	1719	1e-32	 139
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_746	sp|B3EWZ6|MLRP2_ACRMI	42.41	191	97	8	100	651	4051	4235	2e-32	 139
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_746	sp|B3EWZ6|MLRP2_ACRMI	40.33	181	100	4	82	621	1746	1919	3e-31	 135
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_746	sp|B3EWZ6|MLRP2_ACRMI	41.99	181	97	5	124	651	5769	5946	7e-31	 134
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_746	sp|B3EWZ6|MLRP2_ACRMI	43.98	166	82	6	124	606	5327	5486	9e-31	 133
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_746	sp|B3EWZ6|MLRP2_ACRMI	43.02	179	95	5	100	636	5116	5287	1e-30	 133
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_746	sp|B3EWZ6|MLRP2_ACRMI	43.60	172	89	6	121	630	4486	4651	2e-30	 132
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_746	sp|B3EWZ6|MLRP2_ACRMI	42.94	170	87	5	127	621	2885	3049	4e-30	 131
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_746	sp|B3EWZ6|MLRP2_ACRMI	43.17	183	89	7	127	651	3218	3393	2e-29	 129
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_746	sp|B3EWZ6|MLRP2_ACRMI	42.68	157	84	5	127	597	4702	4852	9e-26	 117
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_746	sp|B3EWZ6|MLRP2_ACRMI	37.72	167	94	6	103	597	4897	5055	2e-24	 112
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_746	sp|B3EWZ6|MLRP2_ACRMI	37.36	174	102	5	127	648	3431	3597	5e-24	 111
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_746	sp|B3EWZ6|MLRP2_ACRMI	36.53	167	94	4	109	588	5550	5711	5e-24	 111
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_746	sp|B3EWZ6|MLRP2_ACRMI	37.27	161	93	6	127	600	5996	6151	7e-21	 100
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_747	sp|P61255|RL26_MOUSE	88.71	124	14	0	25	396	1	124	3e-36	 150
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_755	sp|Q8CAY6|THIC_MOUSE	71.13	97	28	0	2	292	284	380	8e-35	 145
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_770	sp|Q6DV14|PRDX1_GEKJA	81.40	86	16	0	3	260	112	197	1e-36	 152
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_771	sp|Q4KTG9|RL17_SUBDO	77.23	101	21	1	44	340	1	101	5e-39	 159
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_780	sp|Q5RF96|SPCS1_PONAB	51.76	85	41	0	75	329	3	87	6e-22	 102
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_781	sp|O57521|HS90B_DANRE	86.96	184	24	0	19	570	342	525	2e-89	 328
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_787	sp|Q26481|RL5_STYCL	70.59	85	25	0	1	255	105	189	9e-31	 132
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_799	sp|Q9UM22|EPDR1_HUMAN	28.72	188	127	3	31	582	26	210	5e-21	 101
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_804	sp|P26221|GUN4_THEFU	46.78	171	78	4	10	489	141	309	2e-36	 151
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_810	sp|Q5RF02|TCPE_PONAB	68.24	85	27	0	2	256	437	521	5e-27	 119
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_815	sp|P00787|CATB_RAT	58.01	312	121	5	78	1007	27	330	4e-107	 388
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_819	sp|Q2HWU3|CALR_MACFU	76.47	170	40	0	3	512	194	363	8e-54	 209
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_835	sp|P26221|GUN4_THEFU	41.43	251	122	7	22	720	235	478	3e-44	 178
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_840	sp|O18404|HCD2_DROME	79.45	73	15	0	9	227	183	255	1e-28	 125
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_842	sp|Q2PFX5|RGN_MACFA	48.10	158	77	2	6	476	73	226	1e-36	 152
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_845	sp|P18700|TBB_STRPU	99.29	140	1	0	1	420	132	271	2e-77	 287
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_847	sp|A1L108|ARP5L_RAT	66.28	86	29	0	4	261	56	141	1e-26	 118
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_852	sp|P40320|METK_DROME	84.25	127	20	0	2	382	273	399	5e-50	 196
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_861	sp|Q99MQ3|PINK1_MOUSE	49.14	175	84	3	9	527	340	511	8e-29	 127
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_862	sp|Q6UWP2|DHR11_HUMAN	52.35	170	80	1	3	509	90	259	2e-45	 181
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_867	sp|O43390|HNRPR_HUMAN	63.74	91	32	1	2	274	272	361	1e-26	 118
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_870	sp|P15122|ALDR_RABIT	48.67	150	67	2	2	421	76	225	2e-34	 144
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_875	sp|P12261|EF1G_ARTSA	64.90	151	53	0	1	453	70	220	5e-50	 197
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_881	sp|Q54468|CHB_SERMA	36.36	154	81	4	132	551	731	881	3e-21	 101
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_889	sp|Q8HXQ0|SODC_MACMU	70.07	147	44	0	90	530	1	147	3e-58	 224
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_891	sp|P17304|ACTM_APLCA	98.53	68	1	0	3	206	286	353	5e-32	 136
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_897	sp|P62972|UBIQP_XENLA	100.00	83	0	0	1	249	53	135	1e-40	 165
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_897	sp|P62972|UBIQP_XENLA	100.00	59	0	0	73	249	1	59	2e-26	 117
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_905	sp|Q9GZ71|TPM_HALDV	49.58	119	60	0	1	357	163	281	4e-23	 106
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_913	sp|Q6PBF0|RL8_XENTR	83.33	96	16	0	31	318	1	96	4e-43	 173
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_938	sp|Q94516|AT5F1_DROME	44.60	139	74	2	237	650	39	175	6e-25	 114
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_941	sp|Q9PRL8|ACBP_CHICK	68.67	83	26	0	110	358	2	84	3e-28	 123
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_961	sp|P29957|AMY_PSEHA	33.33	243	111	9	4	654	415	632	2e-29	 129
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_962	sp|Q9D7Q1|CHIT1_MOUSE	48.97	145	71	1	4	438	43	184	1e-35	 148
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_998	sp|Q69BJ9|UCRI_AOTAZ	74.29	105	27	0	2	316	170	274	3e-44	 177
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1003	sp|O75096|LRP4_HUMAN	45.11	184	86	6	90	602	144	325	4e-28	 124
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1003	sp|O75096|LRP4_HUMAN	34.70	219	93	4	102	614	71	287	3e-24	 112
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1015	sp|B3EX21|ATPO_SORAR	55.10	147	65	1	2	442	35	180	1e-34	 145
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1021	sp|P09848|LPH_HUMAN	44.44	126	67	2	1	375	1206	1329	3e-25	 114
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1021	sp|P09848|LPH_HUMAN	39.37	127	74	2	4	378	1681	1806	2e-23	 107
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1022	sp|P61166|TM258_MOUSE	83.58	67	11	0	47	247	3	69	2e-27	 121
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1033	sp|P26221|GUN4_THEFU	52.20	182	87	0	1	546	102	283	2e-50	 198
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1038	sp|Q9R1T3|CATZ_RAT	66.85	178	55	2	3	527	130	306	2e-69	 261
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1052	sp|Q8R1Q3|ANGL7_MOUSE	47.27	110	54	2	2	328	163	269	2e-21	 100
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1058	sp|Q5R546|ATPA_PONAB	92.92	353	24	1	5	1060	65	417	0.0	 637
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1073	sp|Q7T0U5|ARC3B_XENLA	79.00	100	21	0	1	300	73	172	9e-45	 178
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1102	sp|O15989|KARG_TURCO	89.71	68	7	0	3	206	215	282	9e-29	 125
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1112	sp|P80193|BODG_PSESK	35.47	234	141	4	4	699	155	380	1e-30	 134
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1143	sp|Q3SZ71|MPPB_BOVIN	77.05	122	28	0	1	366	367	488	1e-50	 198
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1173	sp|P56377|AP1S2_HUMAN	84.62	91	13	1	3	272	63	153	1e-37	 155
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1186	sp|O79876|COX1_PIG	86.21	58	8	0	25	198	5	62	6e-23	 106
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1203	sp|P49114|SODM_CAVPO	66.18	136	46	0	21	428	17	152	3e-52	 204
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1209	sp|Q00945|CONO_LYMST	53.19	94	44	0	1	282	62	155	8e-30	 129
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1221	sp|P28622|GUN4_BACS5	58.23	249	100	2	203	946	28	273	1e-71	 270
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1226	sp|Q6RY07|CHIA_RAT	47.33	150	72	2	25	474	4	146	6e-37	 153
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1239	sp|Q9VJ33|NEDD8_DROME	91.43	70	6	0	10	219	5	74	2e-22	 104
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1243	sp|Q36421|COX1_LOCMI	64.11	209	75	0	2	628	96	304	5e-65	 247
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1249	sp|Q22799|DYL1_CAEEL	95.77	71	3	0	4	216	19	89	3e-36	 150
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1250	sp|O60494|CUBN_HUMAN	36.67	150	93	2	2	448	2183	2331	6e-22	 104
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1271	sp|P09848|LPH_HUMAN	45.60	125	67	1	2	373	1035	1159	4e-29	 126
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1271	sp|P09848|LPH_HUMAN	44.80	125	68	1	2	373	512	636	3e-27	 120
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1271	sp|P09848|LPH_HUMAN	45.24	126	67	2	2	373	1508	1633	2e-26	 117
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1292	sp|P62262|1433E_SHEEP	84.48	58	9	0	3	176	197	254	5e-21	99.8
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1308	sp|Q8VCN5|CGL_MOUSE	64.79	71	25	0	2	214	218	288	6e-22	 102
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1345	sp|O43181|NDUS4_HUMAN	70.41	98	29	0	101	394	44	141	2e-35	 147
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1354	sp|O73817|PSB3_ONCMY	77.88	104	23	0	22	333	1	104	6e-36	 149
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1355	sp|Q9HAT2|SIAE_HUMAN	44.06	143	64	4	1	387	153	293	6e-28	 122
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1365	sp|Q7ZTY4|RBBP7_DANRE	95.18	83	4	0	2	250	343	425	1e-42	 171
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1367	sp|P60517|GBRAP_RAT	94.19	86	5	0	71	328	1	86	4e-42	 169
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1379	sp|P91778|AMY_PECMA	73.44	64	17	0	3	194	213	276	3e-22	 103
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1384	sp|P77735|YAJO_ECOLI	45.16	155	80	2	3	464	80	230	1e-27	 122
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1396	sp|P13060|EF2_DROME	49.17	120	51	2	2	361	172	281	5e-25	 113
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1414	sp|O73817|PSB3_ONCMY	82.95	88	15	0	1	264	89	176	2e-39	 160
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1417	sp|Q94519|ACPM_DROME	72.22	72	20	0	1	216	81	152	8e-27	 119
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1434	sp|Q5RFH3|NDKB_PONAB	73.00	100	27	0	108	407	5	104	3e-38	 157
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1440	sp|Q9W3J5|SYFA_DROME	74.65	71	18	0	2	214	225	295	1e-27	 122
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1448	sp|P24495|PSA2_XENLA	82.68	179	29	1	1	537	58	234	1e-82	 305
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1449	sp|Q9EPH8|PABP1_RAT	88.57	70	8	0	3	212	302	371	1e-29	 128
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1484	sp|Q64331|MYO6_MOUSE	61.70	94	35	1	29	310	1136	1228	2e-29	 127
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1489	sp|Q5NVM7|S61A2_PONAB	90.84	131	12	0	3	395	213	343	3e-65	 246
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1491	sp|Q9VHI4|SF3B5_DROME	82.26	62	11	0	68	253	1	62	2e-26	 117
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1492	sp|P22534|GUNA_CALSA	45.74	129	55	4	3	365	301	422	1e-21	 102
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1496	sp|A2AX52|CO6A4_MOUSE	36.12	263	148	5	38	826	848	1090	2e-33	 142
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1496	sp|A2AX52|CO6A4_MOUSE	32.96	270	167	5	29	826	231	490	3e-33	 142
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1496	sp|A2AX52|CO6A4_MOUSE	32.55	212	139	3	8	643	1019	1226	2e-25	 116
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1496	sp|A2AX52|CO6A4_MOUSE	27.17	276	190	7	17	826	25	295	3e-21	 102
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1496	sp|A2AX52|CO6A4_MOUSE	26.09	276	190	3	38	823	633	908	3e-21	 102
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1499	sp|P00397|COX1_MOUSE	90.28	72	7	0	1	216	384	455	1e-31	 135
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1505	sp|Q8N6L1|KTAP2_HUMAN	66.97	109	33	2	1	324	21	127	5e-34	 142
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1516	sp|Q25147|SC61A_HALRO	93.33	75	5	0	2	226	391	465	1e-33	 141
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1517	sp|Q9CQ40|RM49_MOUSE	44.68	141	77	1	120	542	27	166	1e-31	 135
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1527	sp|Q9U639|HSP7D_MANSE	89.74	78	8	0	69	302	1	78	4e-34	 143
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1536	sp|Q03346|MPPB_RAT	86.16	159	22	0	2	478	80	238	1e-75	 281
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1546	sp|Q6QLW4|CYC_PECGU	83.33	102	17	0	36	341	1	102	8e-46	 182
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1556	sp|P91778|AMY_PECMA	59.42	69	27	1	3	209	352	419	6e-22	 102
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1563	sp|Q7Z0T3|TEMPT_APLCA	52.17	115	50	3	76	417	15	125	1e-25	 115
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1586	sp|Q5ZMC0|EDF1_CHICK	75.29	85	21	0	1	255	57	141	7e-32	 135
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1623	sp|O43451|MGA_HUMAN	60.56	71	23	1	4	216	1562	1627	7e-21	99.4
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1630	sp|P62870|ELOB_RAT	67.86	84	24	3	19	270	35	115	2e-21	 101
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1635	sp|Q5R8W6|LC7L3_PONAB	69.84	63	19	0	1	189	14	76	3e-22	 103
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1640	sp|P39872|RL3_BOVIN	89.53	86	9	0	37	294	1	86	9e-39	 158
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1669	sp|P91778|AMY_PECMA	70.68	133	39	0	15	413	72	204	3e-47	 186
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1683	sp|P48376|COQ7_CAEEL	64.84	91	32	0	5	277	90	180	5e-32	 136
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1687	sp|Q5R592|RPAB2_PONAB	77.78	99	21	1	104	400	30	127	8e-38	 155
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1692	sp|P54370|OAZ1_RAT	57.69	104	43	1	45	353	124	227	3e-27	 122
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1700	sp|O70152|DPM1_MOUSE	78.61	173	37	0	2	520	88	260	8e-78	 289
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1703	sp|Q5REY0|CSN6_PONAB	80.00	150	28	1	4	447	179	328	3e-63	 241
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1723	sp|P25784|CYSP3_HOMAM	75.00	80	20	0	1	240	228	307	1e-29	 128
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1725	sp|Q5R439|VIGLN_PONAB	56.25	96	40	1	2	283	1037	1132	7e-23	 105
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1743	sp|B3A0R0|PPI_LOTGI	59.78	92	36	1	5	280	106	196	2e-26	 118
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1761	sp|Q5RAP1|TCPQ_PONAB	75.34	73	18	0	3	221	404	476	1e-26	 118
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1786	sp|P55097|CATK_MOUSE	49.59	123	51	3	150	497	22	140	9e-28	 122
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1793	sp|P18700|TBB_STRPU	100.00	100	0	0	3	302	6	105	5e-53	 206
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1825	sp|Q5E9K0|PSB2_BOVIN	65.57	122	42	0	1	366	70	191	5e-44	 176
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1826	sp|P07097|THIL_ZOORA	66.67	87	29	0	3	263	86	172	4e-29	 126
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1831	sp|Q8VE97|SRSF4_MOUSE	80.46	87	16	1	11	271	92	177	8e-36	 150
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1842	sp|P12762|ALDH2_HORSE	67.65	68	22	0	1	204	433	500	3e-23	 107
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1849	sp|P26221|GUN4_THEFU	46.55	174	80	5	2	508	335	500	1e-27	 122
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1857	sp|Q6YNC8|H2AZ_SHEEP	98.55	69	1	0	3	209	52	120	4e-31	 133
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1880	sp|Q02372|NDUB8_BOVIN	54.30	151	67	2	1	450	35	184	2e-39	 162
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1919	sp|P84173|PHB_CHICK	79.01	81	17	0	1	243	121	201	3e-30	 130
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1940	sp|Q9EPH8|PABP1_RAT	72.57	113	31	0	59	397	511	623	9e-37	 152
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_1990	sp|P35129|UBC2_CAEEL	91.37	139	12	0	3	419	9	147	2e-73	 275
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_2005	sp|A5D6U8|ACP7_DANRE	57.14	217	87	3	2	637	222	437	8e-68	 256
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_2013	sp|Q5R4I9|DDX5_PONAB	72.28	101	28	0	3	305	286	386	1e-41	 168
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_2028	sp|Q61466|SMRD1_MOUSE	80.26	76	15	0	1	228	411	486	6e-31	 132
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_2035	sp|B9ENE7|MGN_SALSA	93.18	88	6	0	2	265	20	107	3e-42	 170
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_2042	sp|P56574|IDHP_RAT	82.00	100	17	1	4	300	338	437	2e-43	 174
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_2048	sp|Q5ZMM5|ZN706_CHICK	72.60	73	19	1	84	299	1	73	8e-24	 108
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_2077	sp|Q28H04|SUMO2_XENTR	70.59	68	20	0	2	205	26	93	9e-23	 105
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_2097	sp|Q641X8|EIF3E_RAT	91.30	92	8	0	3	278	301	392	1e-43	 175
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_2099	sp|P26225|GUNB_CELFI	48.53	136	59	3	6	380	165	300	4e-22	 103
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_2101	sp|Q9EPH8|PABP1_RAT	74.67	225	56	1	3	677	60	283	2e-94	 345
